timestamp,site_id,traffic_load,ambient_temp,battery_voltage,psu_temp,fan_speed,power_consumption,failure
2024-04-15 20:00:00,2,55.85,31.97,48.81,48.14,3107.9,10.54,0
2024-04-15 21:00:00,5,54.13,29.51,49.3,46.76,2816.2,10.61,0
2024-04-15 22:00:00,5,42.58,31.62,46.88,47.82,3186.8,10.08,0
2024-04-15 23:00:00,2,62.41,34.87,47.26,48.69,2901.6,11.73,0
2024-04-16 00:00:00,5,26.59,30.13,48.78,52.1,3085.8,8.32,0
2024-04-16 01:00:00,2,49.01,18.81,47.43,42.11,3161.9,9.45,0
2024-04-16 02:00:00,4,41.54,25.36,48.18,45.79,3098.3,9.77,0
2024-04-16 03:00:00,3,39.84,31.48,48.38,36.84,2953.3,9.07,0
2024-04-16 04:00:00,3,56.43,24.86,46.87,36.07,3070.8,10.27,0
2024-04-16 05:00:00,1,66.16,36.1,47.76,55.66,3368.5,11.73,0
2024-04-16 06:00:00,4,44.85,27.68,47.55,36.56,3004.8,9.58,0
2024-04-16 07:00:00,2,61.71,28.43,46.17,47.57,3127.7,12.11,0
2024-04-16 08:00:00,2,50.75,33.62,46.5,46.25,2990.1,10.27,1
2024-04-16 09:00:00,1,36.61,27.09,46.98,50.06,3277.3,8.27,0
2024-04-16 10:00:00,5,46.13,28.88,48.47,30.7,3107.8,9.11,0
2024-04-16 11:00:00,1,45.51,32.5,48.51,48.51,2938.2,9.53,0
2024-04-16 12:00:00,4,39.55,20.64,48.35,41.57,3080.5,8.28,0
2024-04-16 13:00:00,5,56.43,26.57,47.88,38.62,3064.6,10.29,0
2024-04-16 14:00:00,1,53.52,32.15,47.88,40.92,3385.6,10.23,0
2024-04-16 15:00:00,3,26.14,28.33,48.02,48.56,3043.3,7.4,0
2024-04-16 16:00:00,3,25.23,35.34,48.16,46.38,2773.9,7.89,0
2024-04-16 17:00:00,2,56.37,20.12,47.91,41.92,3212.5,10.27,0
2024-04-16 18:00:00,4,37.77,19.55,46.22,33.91,3432.8,7.54,0
2024-04-16 19:00:00,3,54.53,31.85,46.66,35.25,3348.4,9.61,0
2024-04-16 20:00:00,3,61.71,32.33,46.35,48.36,2902.8,11.16,0
2024-04-16 21:00:00,3,30.94,27.03,48.8,32.6,3008.1,7.8,0
2024-04-16 22:00:00,5,28.83,30.0,49.37,40.61,3051.5,7.26,0
2024-04-16 23:00:00,4,75.12,31.73,45.08,62.52,3146.5,13.49,0
2024-04-17 00:00:00,2,55.27,23.93,49.01,45.98,3186.7,10.94,0
2024-04-17 01:00:00,5,43.71,24.47,47.65,47.38,3018.6,9.34,0
2024-04-17 02:00:00,5,35.99,28.95,48.65,34.37,2888.9,8.72,0
2024-04-17 03:00:00,5,42.34,32.52,48.08,33.53,3275.0,9.1,0
2024-04-17 04:00:00,4,32.14,22.17,49.12,47.18,2839.6,7.59,0
2024-04-17 05:00:00,2,63.25,27.01,47.58,41.19,2966.1,11.84,0
2024-04-17 06:00:00,4,38.35,26.78,46.25,50.13,2850.7,9.26,0
2024-04-17 07:00:00,2,66.4,30.09,47.23,44.32,3255.2,10.65,0
2024-04-17 08:00:00,2,43.99,27.96,48.08,67.09,3109.3,9.51,1
2024-04-17 09:00:00,3,34.35,25.27,47.44,38.41,3245.4,8.6,0
2024-04-17 10:00:00,5,43.61,34.24,48.22,44.9,2930.2,9.2,0
2024-04-17 11:00:00,3,10.64,25.3,47.83,34.97,2770.7,7.11,0
2024-04-17 12:00:00,2,48.19,26.54,46.92,50.33,3007.6,10.81,0
2024-04-17 13:00:00,3,47.45,20.04,46.44,46.16,3058.4,9.56,0
2024-04-17 14:00:00,2,62.37,24.43,46.98,37.09,3166.6,11.13,0
2024-04-17 15:00:00,4,21.71,30.58,47.99,39.56,2706.9,7.0,0
2024-04-17 16:00:00,2,67.43,29.6,45.37,53.67,3230.6,11.44,1
2024-04-17 17:00:00,3,62.31,31.0,46.6,52.58,2945.8,10.77,0
2024-04-17 18:00:00,2,68.78,30.75,45.32,34.24,3008.1,12.13,0
2024-04-17 19:00:00,2,49.21,38.44,46.89,39.9,3333.2,10.9,1
2024-04-17 20:00:00,5,65.21,24.26,48.55,56.71,2693.8,12.3,0
2024-04-17 21:00:00,2,27.93,19.9,46.53,40.93,3120.4,8.19,0
2024-04-17 22:00:00,1,60.7,22.75,48.1,45.02,3185.1,9.87,0
2024-04-17 23:00:00,2,38.43,24.48,50.46,49.81,2913.1,7.91,0
2024-04-18 00:00:00,3,25.23,23.13,49.2,32.64,2961.1,8.05,0
2024-04-18 01:00:00,1,33.14,28.47,47.8,35.78,3310.5,9.12,0
2024-04-18 02:00:00,2,50.08,34.26,48.36,40.94,3492.8,10.29,0
2024-04-18 03:00:00,1,37.64,35.7,46.25,51.01,3288.2,8.61,1
2024-04-18 04:00:00,3,55.64,30.52,45.87,50.62,3488.5,11.24,1
2024-04-18 05:00:00,4,22.88,38.71,47.8,46.88,2907.5,7.66,0
2024-04-18 06:00:00,5,18.09,26.22,48.22,40.63,2720.2,7.38,0
2024-04-18 07:00:00,2,70.59,19.84,48.39,52.14,3130.6,11.13,1
2024-04-18 08:00:00,5,63.56,33.27,46.8,42.81,3288.1,11.53,1
2024-04-18 09:00:00,2,34.26,18.81,47.85,46.46,2697.6,9.31,0
2024-04-18 10:00:00,4,49.96,24.22,47.66,49.58,2914.6,10.26,0
2024-04-18 11:00:00,3,65.29,30.6,47.22,55.84,2967.5,12.0,0
2024-04-18 12:00:00,4,56.29,27.49,47.36,43.12,3183.9,10.65,0
2024-04-18 13:00:00,4,52.22,27.05,46.62,40.77,3150.0,10.28,0
2024-04-18 14:00:00,3,66.43,22.1,47.62,53.09,2977.8,12.34,0
2024-04-18 15:00:00,2,39.04,27.95,47.8,52.25,3114.0,8.57,0
2024-04-18 16:00:00,3,50.47,33.02,47.06,39.42,2872.0,9.66,0
2024-04-18 17:00:00,5,49.73,28.1,48.17,35.45,3014.2,9.73,0
2024-04-18 18:00:00,5,45.91,23.85,48.57,51.53,2838.9,9.6,0
2024-04-18 19:00:00,5,44.15,21.76,48.24,31.42,3058.3,8.61,0
2024-04-18 20:00:00,1,51.09,23.95,46.45,31.41,2942.1,10.47,0
2024-04-18 21:00:00,3,50.52,29.96,47.59,41.35,3239.1,9.97,0
2024-04-18 22:00:00,1,34.27,29.72,46.75,42.43,3063.3,8.85,0
2024-04-18 23:00:00,4,62.03,24.0,47.48,35.68,3078.7,10.14,0
2024-04-19 00:00:00,5,35.35,16.95,46.74,43.32,3424.3,8.96,1
2024-04-19 01:00:00,1,46.73,30.1,48.81,44.2,3170.1,10.34,0
2024-04-19 02:00:00,4,45.57,23.51,48.33,38.92,3017.5,9.78,0
2024-04-19 03:00:00,5,55.37,31.45,48.6,57.0,2994.0,10.55,0
2024-04-19 04:00:00,5,18.21,24.22,48.87,43.92,2800.2,7.25,0
2024-04-19 05:00:00,2,63.36,23.06,47.1,51.07,3113.6,11.97,0
2024-04-19 06:00:00,1,39.85,28.77,47.18,31.8,3141.2,9.25,0
2024-04-19 07:00:00,5,68.3,39.79,49.06,33.16,2753.7,12.13,0
2024-04-19 08:00:00,5,42.83,31.75,47.41,45.36,2812.9,10.11,0
2024-04-19 09:00:00,3,49.27,28.68,46.15,55.45,2995.3,10.31,1
2024-04-19 10:00:00,5,78.71,29.79,48.22,36.87,2937.8,12.47,0
2024-04-19 11:00:00,1,45.84,19.24,47.69,43.3,3100.3,10.22,0
2024-04-19 12:00:00,4,68.58,22.39,48.82,34.78,3173.6,11.8,0
2024-04-19 13:00:00,1,50.59,15.45,47.74,37.5,3076.7,10.08,0
2024-04-19 14:00:00,5,56.23,36.65,47.42,44.16,3222.5,10.68,1
2024-04-19 15:00:00,4,51.05,35.64,49.02,39.1,2985.1,10.59,0
2024-04-19 16:00:00,5,62.72,29.96,45.83,34.0,3116.3,12.15,0
2024-04-19 17:00:00,3,39.72,28.68,47.02,32.69,2878.8,8.98,0
2024-04-19 18:00:00,1,35.24,20.24,46.76,28.56,3127.4,9.39,0
2024-04-19 19:00:00,1,40.42,26.9,45.4,45.36,3096.0,9.12,1
2024-04-19 20:00:00,2,51.5,36.96,48.36,46.76,2863.3,10.85,1
2024-04-19 21:00:00,4,46.69,28.66,46.98,46.48,3062.4,9.77,1
2024-04-19 22:00:00,1,60.65,25.18,48.3,36.67,3113.7,10.82,0
2024-04-19 23:00:00,5,69.57,19.21,47.69,50.52,3195.3,12.92,0
2024-04-20 00:00:00,2,35.36,34.9,48.25,46.72,3134.3,8.24,0
2024-04-20 01:00:00,3,38.99,27.65,47.15,42.0,2933.7,8.57,0
2024-04-20 02:00:00,2,28.46,19.22,46.95,40.33,3209.6,7.22,0
2024-04-20 03:00:00,3,80.46,23.38,47.29,39.48,3265.5,13.68,0
2024-04-20 04:00:00,3,54.57,21.61,48.37,44.07,2964.2,11.21,0
2024-04-20 05:00:00,1,57.2,27.34,47.38,54.18,2885.9,10.91,0
2024-04-20 06:00:00,3,29.9,29.04,47.0,49.46,2930.2,7.5,0
2024-04-20 07:00:00,4,49.98,25.48,46.3,40.71,2805.6,9.99,0
2024-04-20 08:00:00,5,57.64,31.89,47.63,46.65,3156.9,10.61,0
2024-04-20 09:00:00,2,46.21,28.39,46.98,34.6,3329.1,9.11,0
2024-04-20 10:00:00,5,66.14,33.31,47.27,48.42,3416.6,11.37,0
2024-04-20 11:00:00,5,84.68,26.21,46.91,38.42,2951.5,13.72,0
2024-04-20 12:00:00,5,35.79,43.23,47.2,46.62,3228.9,8.28,0
2024-04-20 13:00:00,2,34.67,25.18,47.95,62.52,3086.2,8.61,1
2024-04-20 14:00:00,5,36.83,23.48,48.19,37.85,2594.5,7.8,0
2024-04-20 15:00:00,3,74.09,22.87,49.22,64.16,3081.7,13.25,0
2024-04-20 16:00:00,1,65.64,26.95,48.1,46.72,3042.5,11.37,0
2024-04-20 17:00:00,2,47.97,19.4,49.11,37.15,3338.1,10.23,0
2024-04-20 18:00:00,4,50.55,29.47,46.68,36.96,2926.9,10.15,0
2024-04-20 19:00:00,1,37.75,18.47,46.02,58.44,3188.1,8.98,0
2024-04-20 20:00:00,3,63.35,28.81,47.35,46.62,3105.3,10.77,0
2024-04-20 21:00:00,4,44.3,21.24,48.42,38.25,2799.4,9.05,0
2024-04-20 22:00:00,1,46.1,26.09,48.24,40.88,2981.8,9.24,0
2024-04-20 23:00:00,3,59.13,31.02,48.62,45.97,3424.6,10.93,0
2024-04-21 00:00:00,2,47.18,39.52,44.99,42.3,3059.7,10.38,0
2024-04-21 01:00:00,3,46.48,22.61,48.79,44.75,3274.1,9.86,0
2024-04-21 02:00:00,2,50.16,27.25,47.83,54.92,3270.5,9.57,0
2024-04-21 03:00:00,5,61.93,24.38,45.84,35.2,3034.2,11.24,0
2024-04-21 04:00:00,1,74.7,23.65,47.98,48.25,2892.7,12.43,0
2024-04-21 05:00:00,5,58.78,24.43,47.58,42.43,2887.2,10.7,0
2024-04-21 06:00:00,4,62.05,32.12,47.76,39.61,3414.4,11.2,0
2024-04-21 07:00:00,5,47.0,25.56,48.53,49.86,3124.4,10.08,0
2024-04-21 08:00:00,5,39.38,39.25,48.04,31.74,2732.0,8.58,0
2024-04-21 09:00:00,1,59.81,30.08,45.93,26.43,3286.4,10.81,0
2024-04-21 10:00:00,5,52.57,22.95,47.33,44.2,2747.8,10.75,0
2024-04-21 11:00:00,3,28.66,26.17,46.1,40.47,2892.1,8.1,0
2024-04-21 12:00:00,5,45.08,23.99,48.2,32.78,3106.4,10.15,0
2024-04-21 13:00:00,5,48.76,32.0,48.91,30.46,3601.6,10.59,0
2024-04-21 14:00:00,3,42.34,19.81,46.34,55.63,3247.9,8.55,1
2024-04-21 15:00:00,2,72.23,21.3,46.61,46.85,3048.0,12.37,0
2024-04-21 16:00:00,1,57.2,25.04,46.55,43.0,3120.1,10.47,0
2024-04-21 17:00:00,1,70.6,31.41,46.84,58.9,3325.1,11.46,0
2024-04-21 18:00:00,2,53.95,34.17,47.87,49.85,3392.3,10.0,0
2024-04-21 19:00:00,5,51.22,34.9,47.04,54.95,3052.9,9.97,0
2024-04-21 20:00:00,3,35.95,30.65,48.29,33.54,3028.2,8.45,0
2024-04-21 21:00:00,3,50.18,27.59,48.56,33.99,2934.3,9.71,0
2024-04-21 22:00:00,2,50.2,31.97,48.6,46.83,3233.4,10.01,0
2024-04-21 23:00:00,3,29.49,22.28,46.59,44.38,3264.2,9.17,0
2024-04-22 00:00:00,4,41.91,18.78,48.97,50.84,2696.1,8.33,0
2024-04-22 01:00:00,5,45.15,30.18,49.01,30.84,3010.9,10.08,0
2024-04-22 02:00:00,4,56.2,22.97,48.99,47.74,2869.7,10.61,0
2024-04-22 03:00:00,4,56.92,27.67,47.27,49.77,3144.0,10.47,0
2024-04-22 04:00:00,5,41.28,28.6,46.84,48.62,2835.0,8.12,0
2024-04-22 05:00:00,3,57.03,29.24,46.45,40.0,2850.0,11.08,1
2024-04-22 06:00:00,5,47.27,32.69,46.43,45.99,3319.2,9.01,0
2024-04-22 07:00:00,2,6.96,32.16,47.94,34.92,2980.8,6.11,0
2024-04-22 08:00:00,1,42.73,28.98,48.42,40.09,3073.5,10.14,0
2024-04-22 09:00:00,3,66.18,25.79,48.64,36.01,3218.7,10.98,0
2024-04-22 10:00:00,1,24.77,28.54,47.27,35.93,3243.7,8.06,0
2024-04-22 11:00:00,1,51.69,25.02,47.44,40.9,3019.7,10.18,0
2024-04-22 12:00:00,5,73.78,27.02,47.16,40.25,3068.3,11.33,0
2024-04-22 13:00:00,4,38.59,41.09,46.98,36.62,2998.8,8.26,1
2024-04-22 14:00:00,2,50.03,28.91,48.24,33.4,3316.4,10.09,0
2024-04-22 15:00:00,5,30.44,30.25,48.06,55.25,3047.3,8.24,0
2024-04-22 16:00:00,1,74.41,24.47,47.4,40.22,3090.6,11.65,0
2024-04-22 17:00:00,2,48.75,33.1,47.87,44.75,3175.7,9.89,0
2024-04-22 18:00:00,4,50.7,31.8,48.11,30.22,3467.6,10.48,0
2024-04-22 19:00:00,2,70.31,31.84,47.9,53.02,3155.5,12.53,0
2024-04-22 20:00:00,4,59.92,29.07,46.56,44.17,3066.0,10.79,1
2024-04-22 21:00:00,5,36.87,33.17,48.53,38.74,3462.3,8.91,0
2024-04-22 22:00:00,1,40.29,34.36,47.85,38.97,3346.5,9.57,0
2024-04-22 23:00:00,1,57.42,29.42,46.99,48.96,3351.8,11.17,0
2024-04-23 00:00:00,5,40.64,27.43,47.83,21.36,2981.1,9.51,0
2024-04-23 01:00:00,3,18.24,32.47,48.16,35.14,2916.5,6.88,0
2024-04-23 02:00:00,3,49.2,23.48,48.59,41.63,2731.6,9.87,0
2024-04-23 03:00:00,3,27.8,24.41,46.68,40.48,3248.6,7.92,0
2024-04-23 04:00:00,3,74.24,27.73,48.58,61.25,3163.9,12.04,0
2024-04-23 05:00:00,4,52.65,19.29,47.5,40.27,2745.1,10.82,0
2024-04-23 06:00:00,3,36.42,32.14,47.13,48.75,3313.2,7.88,0
2024-04-23 07:00:00,1,39.52,23.19,47.07,54.66,3011.6,8.7,0
2024-04-23 08:00:00,4,21.66,25.64,46.78,45.78,3000.5,7.15,0
2024-04-23 09:00:00,4,33.51,26.93,45.92,36.96,2764.4,8.59,0
2024-04-23 10:00:00,1,65.24,28.2,48.02,34.27,3228.9,11.85,0
2024-04-23 11:00:00,2,83.48,26.28,49.15,49.39,3267.3,14.09,0
2024-04-23 12:00:00,4,60.9,27.66,45.77,54.56,3112.2,11.13,0
2024-04-23 13:00:00,4,48.62,27.7,46.56,46.25,3013.6,9.5,0
2024-04-23 14:00:00,1,43.52,25.76,48.32,50.81,3612.3,9.28,0
2024-04-23 15:00:00,1,35.65,24.13,47.6,59.93,2830.6,8.41,0
2024-04-23 16:00:00,3,80.9,33.41,48.03,49.91,3017.5,13.35,0
2024-04-23 17:00:00,3,47.17,17.48,47.43,34.65,3236.0,9.18,0
2024-04-23 18:00:00,5,81.73,26.97,46.6,44.44,2960.6,13.09,0
2024-04-23 19:00:00,3,70.9,25.66,47.07,53.14,2924.2,12.9,0
2024-04-23 20:00:00,5,23.89,30.09,45.38,39.45,3274.1,7.48,0
2024-04-23 21:00:00,2,40.01,20.73,46.46,52.54,3201.1,8.47,1
2024-04-23 22:00:00,3,39.96,25.5,48.55,41.53,3176.8,8.83,0
2024-04-23 23:00:00,1,48.8,27.49,48.7,44.78,3134.0,8.76,0
2024-04-24 00:00:00,3,49.1,33.35,48.92,40.0,2959.8,9.88,0
2024-04-24 01:00:00,1,94.94,29.66,47.49,45.86,3139.4,15.32,0
2024-04-24 02:00:00,3,33.84,22.08,45.41,43.18,3051.9,7.79,1
2024-04-24 03:00:00,2,53.43,25.56,46.83,31.41,3276.1,9.62,1
2024-04-24 04:00:00,1,59.25,32.43,48.73,39.87,3203.7,10.6,0
2024-04-24 05:00:00,1,49.98,22.0,49.12,33.87,2914.4,10.46,0
2024-04-24 06:00:00,3,51.65,27.61,48.85,39.73,3261.2,11.02,0
2024-04-24 07:00:00,5,34.33,27.95,47.42,36.15,2733.0,8.66,0
2024-04-24 08:00:00,1,51.6,26.07,46.18,49.66,3039.1,9.52,1
2024-04-24 09:00:00,3,57.67,41.48,47.38,50.05,2886.9,10.76,1
2024-04-24 10:00:00,2,54.91,25.94,47.47,46.67,2938.4,11.39,0
2024-04-24 11:00:00,5,58.55,30.25,48.98,34.05,3502.4,10.7,0
2024-04-24 12:00:00,3,71.19,24.17,47.52,42.87,2848.2,12.19,0
2024-04-24 13:00:00,5,64.05,30.64,47.38,33.77,2964.3,11.53,0
2024-04-24 14:00:00,2,51.07,32.35,47.56,41.52,3204.2,9.33,0
2024-04-24 15:00:00,1,32.42,25.06,48.08,46.15,2970.8,8.74,0
2024-04-24 16:00:00,3,41.0,27.73,48.22,48.99,3113.1,9.53,0
2024-04-24 17:00:00,4,46.71,23.52,46.81,45.65,3379.3,8.67,0
2024-04-24 18:00:00,5,53.79,22.28,46.4,51.5,3238.5,9.71,0
2024-04-24 19:00:00,5,42.83,33.18,48.94,43.96,2991.9,8.8,0
2024-04-24 20:00:00,5,35.96,25.23,46.0,40.16,3045.2,8.97,1
2024-04-24 21:00:00,4,32.18,15.93,49.32,47.72,3170.5,7.84,0
2024-04-24 22:00:00,2,25.23,36.83,45.84,47.61,3177.5,7.72,1
2024-04-24 23:00:00,3,46.48,23.99,46.95,38.65,3097.1,9.56,0
2024-04-25 00:00:00,1,27.96,26.77,48.69,44.05,3128.0,7.83,0
2024-04-25 01:00:00,3,34.99,36.2,47.65,39.69,3142.3,8.75,0
2024-04-25 02:00:00,2,44.09,27.29,46.24,28.14,3069.7,9.55,0
2024-04-25 03:00:00,1,29.96,27.18,48.13,44.58,2938.9,7.99,0
2024-04-25 04:00:00,2,55.7,21.86,47.51,33.72,3259.9,10.73,0
2024-04-25 05:00:00,3,61.1,19.83,47.17,45.35,3180.6,11.22,0
2024-04-25 06:00:00,2,41.76,27.17,46.96,31.34,2667.3,9.07,0
2024-04-25 07:00:00,5,43.44,29.81,47.53,37.13,2921.7,9.13,0
2024-04-25 08:00:00,3,58.06,29.53,46.84,39.87,3020.0,11.75,0
2024-04-25 09:00:00,5,39.29,25.59,50.04,50.38,3038.4,8.71,0
2024-04-25 10:00:00,4,38.26,28.1,47.38,38.18,3317.3,9.51,0
2024-04-25 11:00:00,1,67.95,18.81,46.95,35.87,3776.4,11.45,0
2024-04-25 12:00:00,2,63.26,30.3,46.83,45.71,2634.8,11.73,0
2024-04-25 13:00:00,4,59.02,28.81,49.19,41.43,3178.9,11.79,0
2024-04-25 14:00:00,3,63.88,37.87,45.72,48.73,3141.7,11.22,1
2024-04-25 15:00:00,2,20.34,28.04,48.16,33.93,3004.6,6.7,0
2024-04-25 16:00:00,3,70.31,23.29,47.06,44.99,3249.2,11.82,0
2024-04-25 17:00:00,5,55.88,27.75,46.02,60.08,3141.7,10.58,1
2024-04-25 18:00:00,2,65.16,26.36,46.53,41.58,3058.0,11.68,0
2024-04-25 19:00:00,1,55.81,30.17,47.76,44.1,3117.5,10.56,0
2024-04-25 20:00:00,2,50.73,28.13,46.63,30.91,3212.8,9.86,0
2024-04-25 21:00:00,5,45.87,21.7,47.8,36.32,3184.0,10.56,0
2024-04-25 22:00:00,4,55.51,19.82,49.17,45.99,3148.7,10.45,0
2024-04-25 23:00:00,5,45.32,29.31,47.72,39.96,2974.0,9.22,0
2024-04-26 00:00:00,5,63.02,34.92,45.92,47.45,3689.9,11.72,0
2024-04-26 01:00:00,1,26.2,28.4,46.89,44.28,3124.3,8.04,0
2024-04-26 02:00:00,2,41.88,32.07,47.3,32.87,3236.2,9.89,0
2024-04-26 03:00:00,1,80.67,33.06,46.84,51.14,3059.8,14.03,1
2024-04-26 04:00:00,1,40.61,29.33,47.75,33.33,3119.1,9.23,0
2024-04-26 05:00:00,5,46.42,23.93,47.85,36.97,3129.2,9.5,0
2024-04-26 06:00:00,5,36.76,28.98,49.36,43.44,2691.1,7.73,0
2024-04-26 07:00:00,1,55.04,34.04,47.45,53.72,2966.7,10.03,0
2024-04-26 08:00:00,4,38.96,30.65,46.46,34.92,2930.9,9.0,0
2024-04-26 09:00:00,3,47.22,31.74,48.68,43.39,2974.3,9.13,0
2024-04-26 10:00:00,1,62.73,25.69,48.64,44.23,2911.5,10.48,0
2024-04-26 11:00:00,5,39.52,26.99,47.84,46.58,3087.8,8.98,0
2024-04-26 12:00:00,5,61.83,27.41,47.14,51.38,3403.1,11.57,0
2024-04-26 13:00:00,3,62.33,27.74,48.0,40.29,3150.8,11.11,0
2024-04-26 14:00:00,4,65.82,33.84,47.13,50.37,2895.4,12.03,0
2024-04-26 15:00:00,2,52.11,16.26,45.42,51.92,2898.0,10.52,0
2024-04-26 16:00:00,4,98.62,28.15,47.58,57.42,3121.8,15.44,0
2024-04-26 17:00:00,3,65.82,27.6,48.23,46.8,2848.5,12.67,0
2024-04-26 18:00:00,5,54.87,21.14,48.89,43.85,3170.6,11.79,0
2024-04-26 19:00:00,1,36.86,31.36,46.9,38.52,3344.3,9.05,0
2024-04-26 20:00:00,1,48.54,24.38,47.74,32.21,2981.9,9.62,0
2024-04-26 21:00:00,5,71.39,26.21,47.53,41.62,3158.0,12.17,0
2024-04-26 22:00:00,2,75.64,37.24,47.33,44.57,3065.5,13.35,0
2024-04-26 23:00:00,2,72.17,33.05,47.39,42.84,3018.4,11.77,0
2024-04-27 00:00:00,4,61.78,30.87,47.42,47.27,3161.5,11.9,0
2024-04-27 01:00:00,1,31.17,29.9,47.9,31.38,2929.7,8.03,0
2024-04-27 02:00:00,3,57.31,27.18,48.17,41.59,2952.9,10.84,0
2024-04-27 03:00:00,2,31.38,38.0,48.91,55.53,2738.9,7.73,1
2024-04-27 04:00:00,1,27.69,32.01,46.97,48.35,3068.3,7.11,0
2024-04-27 05:00:00,5,53.59,24.25,47.29,46.99,3320.6,10.22,0
2024-04-27 06:00:00,1,57.85,21.0,47.0,45.63,3257.2,11.44,1
2024-04-27 07:00:00,1,63.55,30.83,46.8,40.62,3425.5,11.0,0
2024-04-27 08:00:00,4,57.46,27.72,45.81,30.59,2980.0,11.55,0
2024-04-27 09:00:00,5,57.97,20.86,47.44,46.1,3286.1,10.51,0
2024-04-27 10:00:00,1,35.23,30.14,48.13,24.62,2849.9,7.99,0
2024-04-27 11:00:00,4,48.43,26.65,47.36,40.14,3238.7,9.97,0
2024-04-27 12:00:00,3,27.39,30.65,47.72,41.34,3383.6,8.08,0
2024-04-27 13:00:00,5,19.95,30.21,48.22,37.87,3139.6,7.09,0
2024-04-27 14:00:00,1,61.11,24.96,48.8,58.26,3454.6,11.19,0
2024-04-27 15:00:00,5,38.7,31.16,47.19,54.71,2957.7,9.67,0
2024-04-27 16:00:00,4,63.09,25.51,46.2,50.38,3099.3,11.36,0
2024-04-27 17:00:00,5,66.63,25.84,47.24,36.85,2950.1,11.43,0
2024-04-27 18:00:00,2,40.71,25.34,49.48,55.49,3088.4,8.5,0
2024-04-27 19:00:00,5,58.85,33.65,46.25,47.28,3171.6,11.52,1
2024-04-27 20:00:00,4,40.08,26.6,48.25,35.41,3085.4,8.8,0
2024-04-27 21:00:00,1,22.31,34.86,48.93,41.34,2949.8,7.07,0
2024-04-27 22:00:00,5,51.85,36.92,45.12,49.3,3005.6,10.71,0
2024-04-27 23:00:00,4,42.94,24.31,47.98,37.95,3154.9,10.32,0
2024-04-28 00:00:00,2,43.4,13.4,48.17,43.15,3054.9,9.47,0
2024-04-28 01:00:00,3,79.63,33.22,46.94,46.2,2928.9,12.89,0
2024-04-28 02:00:00,2,27.11,26.29,47.08,33.65,2674.8,7.71,0
2024-04-28 03:00:00,3,55.74,23.67,46.85,40.9,2992.4,10.35,1
2024-04-28 04:00:00,5,35.08,25.06,47.32,34.58,2793.7,8.33,0
2024-04-28 05:00:00,5,63.62,25.93,47.06,49.26,2960.1,11.19,0
2024-04-28 06:00:00,2,54.48,34.49,46.96,36.37,3024.3,10.9,0
2024-04-28 07:00:00,5,55.69,28.8,47.1,44.83,3082.2,10.52,0
2024-04-28 08:00:00,3,35.83,34.42,48.83,32.06,2938.5,9.26,0
2024-04-28 09:00:00,4,38.52,30.47,46.4,33.99,3515.3,8.79,0
2024-04-28 10:00:00,4,63.91,26.45,45.61,34.92,2875.6,11.21,0
2024-04-28 11:00:00,3,76.56,26.05,48.44,41.8,3395.0,13.3,0
2024-04-28 12:00:00,3,57.2,30.81,47.24,44.12,3081.9,10.73,0
2024-04-28 13:00:00,3,36.54,32.1,47.25,44.38,2941.6,8.59,0
2024-04-28 14:00:00,5,55.08,32.98,47.34,30.35,3227.7,10.53,0
2024-04-28 15:00:00,2,86.41,26.69,47.35,43.14,3082.2,14.37,0
2024-04-28 16:00:00,2,51.54,28.88,46.96,37.32,2941.7,10.31,0
2024-04-28 17:00:00,2,71.93,30.92,47.79,47.34,3501.8,12.82,0
2024-04-28 18:00:00,1,38.9,26.08,46.65,40.07,2638.9,8.77,0
2024-04-28 19:00:00,2,49.37,22.33,47.2,41.9,3049.8,10.48,0
2024-04-28 20:00:00,1,59.29,23.97,45.19,37.75,3156.6,11.05,1
2024-04-28 21:00:00,1,55.96,26.79,48.61,54.87,3393.5,11.04,0
2024-04-28 22:00:00,4,38.5,31.31,47.44,32.94,2997.3,9.33,0
2024-04-28 23:00:00,1,37.86,34.29,48.29,39.09,3607.9,8.31,0
2024-04-29 00:00:00,3,64.82,21.22,47.83,43.99,3281.5,11.52,0
2024-04-29 01:00:00,4,67.87,25.01,47.87,41.63,2662.3,12.27,0
2024-04-29 02:00:00,4,72.68,26.21,47.27,38.29,2854.6,12.83,0
2024-04-29 03:00:00,3,77.06,31.97,47.62,31.17,3201.5,13.33,0
2024-04-29 04:00:00,1,52.02,25.36,46.52,37.76,2875.3,10.25,0
2024-04-29 05:00:00,5,45.33,25.85,46.38,35.55,3200.2,10.3,1
2024-04-29 06:00:00,5,70.26,20.94,47.2,55.27,3049.8,11.7,0
2024-04-29 07:00:00,4,60.7,30.42,46.71,58.89,2882.2,10.32,0
2024-04-29 08:00:00,1,35.26,27.19,49.07,41.41,2877.6,8.39,0
2024-04-29 09:00:00,1,34.5,24.73,48.03,31.89,3239.4,9.05,0
2024-04-29 10:00:00,2,57.38,26.7,46.71,48.04,2710.2,10.19,1
2024-04-29 11:00:00,1,47.34,33.63,47.26,35.5,3303.7,9.0,0
2024-04-29 12:00:00,5,49.6,22.98,47.64,38.64,3314.1,9.1,0
2024-04-29 13:00:00,2,66.09,23.79,47.27,38.9,3065.9,11.98,0
2024-04-29 14:00:00,2,61.39,34.26,47.66,39.57,2841.9,10.41,0
2024-04-29 15:00:00,5,69.95,28.38,47.37,41.01,3251.1,12.27,0
